Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
2019-08-31, Illinois State, 51, 28, 187, 32, 14, 4, 36, 1, 1, 14, 14, 1, 2, 0, 1606, 10, N Illinois, 90, 35, 299, 33, 20, 8, 86, 0, 1, 17, 15, 3, 1, 0, 1994, 24
2019-08-31, Idaho, 4, 28, 141, 26, 16, 10, 67, 0, 1, 5, 15, 1, 2, 0, 1624, 7, Penn State, 331, 45, 342, 37, 25, 3, 30, 1, 0, 35, 8, 1, 3, 2, 1976, 79
2019-08-31, SF Austin, 119, 32, 158, 30, 16, 4, 50, 0, 1, 13, 16, 6, 0, 0, 1807, 17, Baylor, 268, 37, 250, 37, 26, 5, 30, 1, 0, 30, 13, 8, 1, 1, 1793, 56
2019-08-31, UVA, 129, 33, 181, 34, 20, 3, 35, 0, 0, 20, 15, 7, 0, 0, 2056, 30, Pitt, 78, 30, 185, 41, 21, 5, 51, 0, 2, 15, 16, 7, 1, 0, 1544, 14
2019-08-31, Sam Houston, 115, 35, 443, 60, 35, 12, 104, 1, 0, 27, 20, 4, 4, 1, 2028, 31, New Mexico, 145, 32, 340, 40, 18, 9, 90, 0, 0, 20, 15, 1, 0, 0, 1572, 39
2019-08-31, SMU, 148, 45, 360, 49, 30, 5, 50, 0, 1, 29, 17, 9, 2, 1, 2114, 37, Arkansas State, 90, 24, 324, 50, 32, 11, 83, 2, 1, 25, 13, 3, 3, 2, 1486, 30
2019-08-31, Fresno State, 206, 40, 256, 39, 19, 6, 51, 2, 1, 22, 16, 5, 2, 2, 1919, 23, USC, 175, 36, 272, 42, 31, 4, 35, 2, 2, 25, 13, 6, 1, 0, 1681, 31
2019-08-31, Georgia State, 213, 53, 139, 24, 11, 5, 31, 1, 0, 24, 17, 10, 2, 1, 1834, 38, Tennessee, 93, 31, 311, 40, 26, 3, 24, 2, 1, 21, 13, 8, 2, 0, 1766, 30
2019-08-31, Montana State, 127, 36, 162, 24, 12, 2, 15, 0, 0, 8, 16, 2, 2, 1, 1759, 10, Texas Tech, 255, 40, 436, 55, 40, 4, 29, 1, 0, 35, 15, 8, 1, 0, 1841, 45
2019-08-31, Boise State, 214, 57, 407, 51, 30, 6, 35, 2, 1, 38, 19, 10, 0, 0, 2403, 36, FSU, 99, 28, 327, 34, 23, 5, 44, 2, 0, 19, 12, 1, 2, 1, 1197, 31
2019-08-31, Northern Iowa, 34, 31, 228, 42, 25, 5, 50, 0, 0, 17, 17, 6, 1, 1, 1675, 26, Iowa State, 185, 45, 278, 41, 30, 5, 50, 1, 0, 26, 18, 7, 2, 1, 1925, 29
2019-08-31, Indiana State, 146, 37, 219, 34, 22, 4, 35, 0, 2, 20, 14, 5, 3, 2, 1885, 17, Kansas, 103, 34, 241, 29, 20, 7, 49, 3, 0, 20, 12, 4, 2, 0, 1715, 24
